------------------------------------------------
Job ID: 33533749
Run on host: compg011.hpc.in.bmrc.ox.ac.uk
Operating system: Linux
Username: lhw539
Started at: Thu Jan 21 01:02:57 GMT 2021
------------------------------------------------
Number of GPUs:  1
Succesfully loaded OASIS train data.
Succesfully loaded OASIS   val data.

Start training.
----------------------------------------------------------------------------------------------------------------------
2021-01-21 01:03:06.224402
|epoch:   0 | lr: 0.010 |train loss: 5.98825 |train loss ravg: 5.98825 |train MAE:  5.98825 |train MAE ravg:  5.98825 |val loss: 8.04542 |val loss ravg: 8.04542 |val MAE:  8.04542 |val MAE ravg:  8.04542 |
|epoch:  11 | lr: 0.007 |train loss: 5.59694 |train loss ravg: 5.79873 |train MAE:  5.59695 |train MAE ravg:  5.79873 |val loss: 5.61366 |val loss ravg: 6.79716 |val MAE:  5.61366 |val MAE ravg:  6.79716 |
|epoch:  12 | lr: 0.007 |train loss: 5.44454 |train loss ravg: 5.77148 |train MAE:  5.44454 |train MAE ravg:  5.77148 |val loss: 7.30692 |val loss ravg: 6.83637 |val MAE:  7.30692 |val MAE ravg:  6.83637 |
|epoch:  13 | lr: 0.007 |train loss: 5.54497 |train loss ravg: 5.75530 |train MAE:  5.54497 |train MAE ravg:  5.75530 |val loss: 5.65912 |val loss ravg: 6.75228 |val MAE:  5.65911 |val MAE ravg:  6.75228 |
|epoch:  14 | lr: 0.007 |train loss: 5.25557 |train loss ravg: 5.72199 |train MAE:  5.25557 |train MAE ravg:  5.72199 |val loss: 9.59837 |val loss ravg: 6.94202 |val MAE:  9.59837 |val MAE ravg:  6.94202 |
|epoch:  15 | lr: 0.007 |train loss: 5.42087 |train loss ravg: 5.70317 |train MAE:  5.42087 |train MAE ravg:  5.70317 |val loss: 8.56274 |val loss ravg: 7.04332 |val MAE:  8.56274 |val MAE ravg:  7.04332 |
|epoch:  16 | lr: 0.007 |train loss: 5.36257 |train loss ravg: 5.68313 |train MAE:  5.36257 |train MAE ravg:  5.68313 |val loss: 7.15924 |val loss ravg: 7.05014 |val MAE:  7.15924 |val MAE ravg:  7.05014 |
|epoch:  17 | lr: 0.007 |train loss: 5.13507 |train loss ravg: 5.65268 |train MAE:  5.13507 |train MAE ravg:  5.65269 |val loss: 7.02192 |val loss ravg: 7.04857 |val MAE:  7.02192 |val MAE ravg:  7.04857 |
|epoch:  18 | lr: 0.007 |train loss: 5.13840 |train loss ravg: 5.62562 |train MAE:  5.13841 |train MAE ravg:  5.62562 |val loss: 7.87426 |val loss ravg: 7.09203 |val MAE:  7.87425 |val MAE ravg:  7.09203 |
|epoch:  19 | lr: 0.007 |train loss: 5.12769 |train loss ravg: 5.60072 |train MAE:  5.12770 |train MAE ravg:  5.60072 |val loss: 9.95118 |val loss ravg: 7.23498 |val MAE:  9.95118 |val MAE ravg:  7.23498 |
|epoch:  20 | lr: 0.007 |train loss: 4.80005 |train loss ravg: 5.54131 |train MAE:  4.80005 |train MAE ravg:  5.54131 |val loss: 16.48807 |val loss ravg: 7.65712 |val MAE:  16.48807 |val MAE ravg:  7.65712 |
|epoch:  21 | lr: 0.007 |train loss: 4.73274 |train loss ravg: 5.48427 |train MAE:  4.73274 |train MAE ravg:  5.48427 |val loss: 11.25726 |val loss ravg: 7.85171 |val MAE:  11.25725 |val MAE ravg:  7.85171 |
|epoch:  22 | lr: 0.006 |train loss: 5.04110 |train loss ravg: 5.43082 |train MAE:  5.04110 |train MAE ravg:  5.43082 |val loss: 8.98172 |val loss ravg: 7.90429 |val MAE:  8.98172 |val MAE ravg:  7.90429 |
|epoch:  23 | lr: 0.006 |train loss: 4.79361 |train loss ravg: 5.37123 |train MAE:  4.79361 |train MAE ravg:  5.37123 |val loss: 6.20158 |val loss ravg: 7.85234 |val MAE:  6.20158 |val MAE ravg:  7.85233 |
|epoch:  24 | lr: 0.006 |train loss: 4.92924 |train loss ravg: 5.32629 |train MAE:  4.92924 |train MAE ravg:  5.32629 |val loss: 8.80707 |val loss ravg: 7.94935 |val MAE:  8.80707 |val MAE ravg:  7.94935 |
|epoch:  25 | lr: 0.006 |train loss: 4.50454 |train loss ravg: 5.26107 |train MAE:  4.50454 |train MAE ravg:  5.26107 |val loss: 5.08336 |val loss ravg: 7.89470 |val MAE:  5.08336 |val MAE ravg:  7.89470 |
|epoch:  26 | lr: 0.006 |train loss: 4.61811 |train loss ravg: 5.19995 |train MAE:  4.61811 |train MAE ravg:  5.19996 |val loss: 9.46773 |val loss ravg: 8.06905 |val MAE:  9.46773 |val MAE ravg:  8.06905 |
|epoch:  27 | lr: 0.006 |train loss: 4.56924 |train loss ravg: 5.14964 |train MAE:  4.56924 |train MAE ravg:  5.14964 |val loss: 7.95694 |val loss ravg: 8.10216 |val MAE:  7.95694 |val MAE ravg:  8.10216 |
|epoch:  28 | lr: 0.006 |train loss: 4.43762 |train loss ravg: 5.08865 |train MAE:  4.43762 |train MAE ravg:  5.08865 |val loss: 5.75735 |val loss ravg: 8.02532 |val MAE:  5.75735 |val MAE ravg:  8.02532 |
|epoch:  29 | lr: 0.006 |train loss: 4.32695 |train loss ravg: 5.01355 |train MAE:  4.32695 |train MAE ravg:  5.01355 |val loss: 5.57029 |val loss ravg: 8.01415 |val MAE:  5.57029 |val MAE ravg:  8.01415 |
|epoch:  30 | lr: 0.006 |train loss: 4.45984 |train loss ravg: 4.96198 |train MAE:  4.45984 |train MAE ravg:  4.96198 |val loss: 5.16380 |val loss ravg: 7.97413 |val MAE:  5.16380 |val MAE ravg:  7.97413 |
|epoch:  31 | lr: 0.006 |train loss: 4.10396 |train loss ravg: 4.88733 |train MAE:  4.10396 |train MAE ravg:  4.88733 |val loss: 8.76095 |val loss ravg: 8.13149 |val MAE:  8.76095 |val MAE ravg:  8.13149 |
|epoch:  32 | lr: 0.006 |train loss: 4.27796 |train loss ravg: 4.82900 |train MAE:  4.27796 |train MAE ravg:  4.82901 |val loss: 10.70562 |val loss ravg: 8.30143 |val MAE:  10.70562 |val MAE ravg:  8.30143 |
|epoch:  33 | lr: 0.004 |train loss: 4.21330 |train loss ravg: 4.76242 |train MAE:  4.21330 |train MAE ravg:  4.76242 |val loss: 5.10101 |val loss ravg: 8.27352 |val MAE:  5.10101 |val MAE ravg:  8.27352 |
|epoch:  34 | lr: 0.004 |train loss: 3.93082 |train loss ravg: 4.69618 |train MAE:  3.93082 |train MAE ravg:  4.69619 |val loss: 17.82838 |val loss ravg: 8.68502 |val MAE:  17.82838 |val MAE ravg:  8.68502 |
|epoch:  35 | lr: 0.004 |train loss: 4.00730 |train loss ravg: 4.62551 |train MAE:  4.00730 |train MAE ravg:  4.62551 |val loss: 6.60693 |val loss ravg: 8.58723 |val MAE:  6.60693 |val MAE ravg:  8.58723 |
|epoch:  36 | lr: 0.004 |train loss: 3.92515 |train loss ravg: 4.55363 |train MAE:  3.92515 |train MAE ravg:  4.55364 |val loss: 10.06597 |val loss ravg: 8.73257 |val MAE:  10.06597 |val MAE ravg:  8.73257 |
|epoch:  37 | lr: 0.004 |train loss: 3.84476 |train loss ravg: 4.48912 |train MAE:  3.84476 |train MAE ravg:  4.48912 |val loss: 5.35480 |val loss ravg: 8.64921 |val MAE:  5.35480 |val MAE ravg:  8.64921 |
|epoch:  38 | lr: 0.004 |train loss: 3.92497 |train loss ravg: 4.42845 |train MAE:  3.92497 |train MAE ravg:  4.42845 |val loss: 10.41195 |val loss ravg: 8.77610 |val MAE:  10.41195 |val MAE ravg:  8.77610 |
|epoch:  39 | lr: 0.004 |train loss: 3.77357 |train loss ravg: 4.36074 |train MAE:  3.77357 |train MAE ravg:  4.36074 |val loss: 8.68314 |val loss ravg: 8.71270 |val MAE:  8.68314 |val MAE ravg:  8.71270 |
|epoch:  40 | lr: 0.004 |train loss: 3.43469 |train loss ravg: 4.29247 |train MAE:  3.43469 |train MAE ravg:  4.29247 |val loss: 5.01048 |val loss ravg: 8.13882 |val MAE:  5.01048 |val MAE ravg:  8.13882 |
|epoch:  41 | lr: 0.004 |train loss: 3.59304 |train loss ravg: 4.23549 |train MAE:  3.59304 |train MAE ravg:  4.23549 |val loss: 6.05645 |val loss ravg: 7.87878 |val MAE:  6.05644 |val MAE ravg:  7.87878 |
|epoch:  42 | lr: 0.004 |train loss: 3.40914 |train loss ravg: 4.15389 |train MAE:  3.40914 |train MAE ravg:  4.15389 |val loss: 6.66924 |val loss ravg: 7.76315 |val MAE:  6.66924 |val MAE ravg:  7.76315 |
|epoch:  43 | lr: 0.004 |train loss: 3.59394 |train loss ravg: 4.09391 |train MAE:  3.59394 |train MAE ravg:  4.09391 |val loss: 7.32087 |val loss ravg: 7.81912 |val MAE:  7.32087 |val MAE ravg:  7.81912 |
|epoch:  44 | lr: 0.003 |train loss: 3.31258 |train loss ravg: 4.01307 |train MAE:  3.31258 |train MAE ravg:  4.01307 |val loss: 23.13403 |val loss ravg: 8.53546 |val MAE:  23.13403 |val MAE ravg:  8.53546 |
|epoch:  45 | lr: 0.003 |train loss: 3.27531 |train loss ravg: 3.95161 |train MAE:  3.27531 |train MAE ravg:  3.95161 |val loss: 4.74897 |val loss ravg: 8.51874 |val MAE:  4.74897 |val MAE ravg:  8.51874 |
|epoch:  46 | lr: 0.003 |train loss: 3.42531 |train loss ravg: 3.89197 |train MAE:  3.42531 |train MAE ravg:  3.89197 |val loss: 5.91707 |val loss ravg: 8.34121 |val MAE:  5.91707 |val MAE ravg:  8.34121 |
|epoch:  47 | lr: 0.003 |train loss: 3.21751 |train loss ravg: 3.82439 |train MAE:  3.21751 |train MAE ravg:  3.82439 |val loss: 6.55471 |val loss ravg: 8.27110 |val MAE:  6.55471 |val MAE ravg:  8.27110 |
|epoch:  48 | lr: 0.003 |train loss: 3.27031 |train loss ravg: 3.76602 |train MAE:  3.27031 |train MAE ravg:  3.76602 |val loss: 7.03557 |val loss ravg: 8.33501 |val MAE:  7.03557 |val MAE ravg:  8.33501 |
|epoch:  49 | lr: 0.003 |train loss: 3.12725 |train loss ravg: 3.70604 |train MAE:  3.12725 |train MAE ravg:  3.70604 |val loss: 7.81534 |val loss ravg: 8.44726 |val MAE:  7.81534 |val MAE ravg:  8.44726 |
|epoch:  50 | lr: 0.003 |train loss: 3.09943 |train loss ravg: 3.63802 |train MAE:  3.09943 |train MAE ravg:  3.63802 |val loss: 5.06155 |val loss ravg: 8.44215 |val MAE:  5.06155 |val MAE ravg:  8.44215 |
|epoch:  51 | lr: 0.003 |train loss: 2.98344 |train loss ravg: 3.58199 |train MAE:  2.98344 |train MAE ravg:  3.58199 |val loss: 5.15378 |val loss ravg: 8.26179 |val MAE:  5.15378 |val MAE ravg:  8.26179 |
|epoch:  52 | lr: 0.003 |train loss: 3.20700 |train loss ravg: 3.52844 |train MAE:  3.20700 |train MAE ravg:  3.52844 |val loss: 5.19822 |val loss ravg: 7.98642 |val MAE:  5.19822 |val MAE ravg:  7.98642 |
|epoch:  53 | lr: 0.003 |train loss: 3.01908 |train loss ravg: 3.46873 |train MAE:  3.01908 |train MAE ravg:  3.46873 |val loss: 11.27988 |val loss ravg: 8.29537 |val MAE:  11.27988 |val MAE ravg:  8.29537 |
|epoch:  54 | lr: 0.003 |train loss: 2.88310 |train loss ravg: 3.41634 |train MAE:  2.88310 |train MAE ravg:  3.41634 |val loss: 5.04769 |val loss ravg: 7.65633 |val MAE:  5.04769 |val MAE ravg:  7.65633 |
|epoch:  55 | lr: 0.002 |train loss: 2.99142 |train loss ravg: 3.36555 |train MAE:  2.99142 |train MAE ravg:  3.36555 |val loss: 7.55133 |val loss ravg: 7.70355 |val MAE:  7.55133 |val MAE ravg:  7.70355 |
|epoch:  56 | lr: 0.002 |train loss: 2.90012 |train loss ravg: 3.31430 |train MAE:  2.90012 |train MAE ravg:  3.31430 |val loss: 6.07267 |val loss ravg: 7.50389 |val MAE:  6.07267 |val MAE ravg:  7.50389 |
|epoch:  57 | lr: 0.002 |train loss: 2.88235 |train loss ravg: 3.26618 |train MAE:  2.88236 |train MAE ravg:  3.26618 |val loss: 4.81472 |val loss ravg: 7.47688 |val MAE:  4.81472 |val MAE ravg:  7.47688 |
|epoch:  58 | lr: 0.002 |train loss: 3.03072 |train loss ravg: 3.22147 |train MAE:  3.03072 |train MAE ravg:  3.22147 |val loss: 5.78084 |val loss ravg: 7.24533 |val MAE:  5.78084 |val MAE ravg:  7.24533 |
|epoch:  59 | lr: 0.002 |train loss: 2.87704 |train loss ravg: 3.17664 |train MAE:  2.87704 |train MAE ravg:  3.17664 |val loss: 4.70690 |val loss ravg: 7.04652 |val MAE:  4.70690 |val MAE ravg:  7.04652 |
|epoch:  60 | lr: 0.002 |train loss: 2.79312 |train loss ravg: 3.14456 |train MAE:  2.79312 |train MAE ravg:  3.14456 |val loss: 5.70156 |val loss ravg: 7.08107 |val MAE:  5.70156 |val MAE ravg:  7.08107 |
|epoch:  61 | lr: 0.002 |train loss: 2.81793 |train loss ravg: 3.10581 |train MAE:  2.81793 |train MAE ravg:  3.10581 |val loss: 7.33294 |val loss ravg: 7.14489 |val MAE:  7.33294 |val MAE ravg:  7.14489 |
|epoch:  62 | lr: 0.002 |train loss: 2.78837 |train loss ravg: 3.07477 |train MAE:  2.78837 |train MAE ravg:  3.07477 |val loss: 6.51014 |val loss ravg: 7.13694 |val MAE:  6.51014 |val MAE ravg:  7.13694 |
|epoch:  63 | lr: 0.002 |train loss: 2.74529 |train loss ravg: 3.03233 |train MAE:  2.74529 |train MAE ravg:  3.03234 |val loss: 8.91989 |val loss ravg: 7.21689 |val MAE:  8.91989 |val MAE ravg:  7.21689 |
|epoch:  64 | lr: 0.002 |train loss: 2.78786 |train loss ravg: 3.00610 |train MAE:  2.78786 |train MAE ravg:  3.00610 |val loss: 6.25239 |val loss ravg: 6.37281 |val MAE:  6.25239 |val MAE ravg:  6.37281 |
|epoch:  65 | lr: 0.002 |train loss: 2.82709 |train loss ravg: 2.98369 |train MAE:  2.82709 |train MAE ravg:  2.98369 |val loss: 6.10331 |val loss ravg: 6.44053 |val MAE:  6.10331 |val MAE ravg:  6.44052 |
|epoch:  66 | lr: 0.002 |train loss: 2.66614 |train loss ravg: 2.94573 |train MAE:  2.66614 |train MAE ravg:  2.94573 |val loss: 4.96115 |val loss ravg: 6.39273 |val MAE:  4.96115 |val MAE ravg:  6.39273 |
|epoch:  67 | lr: 0.002 |train loss: 2.61255 |train loss ravg: 2.91548 |train MAE:  2.61255 |train MAE ravg:  2.91548 |val loss: 10.45115 |val loss ravg: 6.58755 |val MAE:  10.45115 |val MAE ravg:  6.58755 |
|epoch:  68 | lr: 0.002 |train loss: 2.69760 |train loss ravg: 2.88685 |train MAE:  2.69760 |train MAE ravg:  2.88685 |val loss: 6.99585 |val loss ravg: 6.58557 |val MAE:  6.99585 |val MAE ravg:  6.58557 |
|epoch:  69 | lr: 0.002 |train loss: 2.71420 |train loss ravg: 2.86619 |train MAE:  2.71420 |train MAE ravg:  2.86619 |val loss: 5.30305 |val loss ravg: 6.45995 |val MAE:  5.30305 |val MAE ravg:  6.45995 |
|epoch:  70 | lr: 0.002 |train loss: 2.67174 |train loss ravg: 2.84481 |train MAE:  2.67175 |train MAE ravg:  2.84481 |val loss: 4.82037 |val loss ravg: 6.44789 |val MAE:  4.82037 |val MAE ravg:  6.44789 |
|epoch:  71 | lr: 0.002 |train loss: 2.60199 |train loss ravg: 2.82574 |train MAE:  2.60199 |train MAE ravg:  2.82574 |val loss: 5.84669 |val loss ravg: 6.48254 |val MAE:  5.84669 |val MAE ravg:  6.48254 |
|epoch:  72 | lr: 0.002 |train loss: 2.56265 |train loss ravg: 2.79352 |train MAE:  2.56265 |train MAE ravg:  2.79352 |val loss: 5.17798 |val loss ravg: 6.48152 |val MAE:  5.17798 |val MAE ravg:  6.48152 |
|epoch:  73 | lr: 0.002 |train loss: 2.63510 |train loss ravg: 2.77432 |train MAE:  2.63510 |train MAE ravg:  2.77432 |val loss: 4.68119 |val loss ravg: 6.15159 |val MAE:  4.68119 |val MAE ravg:  6.15159 |
|epoch:  74 | lr: 0.002 |train loss: 2.58757 |train loss ravg: 2.75954 |train MAE:  2.58757 |train MAE ravg:  2.75954 |val loss: 5.09952 |val loss ravg: 6.15418 |val MAE:  5.09952 |val MAE ravg:  6.15418 |
|epoch:  75 | lr: 0.002 |train loss: 2.60968 |train loss ravg: 2.74046 |train MAE:  2.60968 |train MAE ravg:  2.74046 |val loss: 4.75409 |val loss ravg: 6.01432 |val MAE:  4.75409 |val MAE ravg:  6.01432 |
|epoch:  76 | lr: 0.002 |train loss: 2.53736 |train loss ravg: 2.72232 |train MAE:  2.53736 |train MAE ravg:  2.72232 |val loss: 5.20419 |val loss ravg: 5.97090 |val MAE:  5.20419 |val MAE ravg:  5.97090 |
|epoch:  77 | lr: 0.001 |train loss: 2.43124 |train loss ravg: 2.69976 |train MAE:  2.43124 |train MAE ravg:  2.69976 |val loss: 4.89758 |val loss ravg: 5.97504 |val MAE:  4.89758 |val MAE ravg:  5.97504 |
|epoch:  78 | lr: 0.001 |train loss: 2.47306 |train loss ravg: 2.67188 |train MAE:  2.47306 |train MAE ravg:  2.67188 |val loss: 4.82180 |val loss ravg: 5.92709 |val MAE:  4.82180 |val MAE ravg:  5.92709 |
|epoch:  79 | lr: 0.001 |train loss: 2.52305 |train loss ravg: 2.65418 |train MAE:  2.52305 |train MAE ravg:  2.65418 |val loss: 5.48036 |val loss ravg: 5.96576 |val MAE:  5.48036 |val MAE ravg:  5.96576 |
|epoch:  80 | lr: 0.001 |train loss: 2.69489 |train loss ravg: 2.64927 |train MAE:  2.69489 |train MAE ravg:  2.64927 |val loss: 4.89434 |val loss ravg: 5.92540 |val MAE:  4.89434 |val MAE ravg:  5.92540 |
|epoch:  81 | lr: 0.001 |train loss: 2.56573 |train loss ravg: 2.63666 |train MAE:  2.56573 |train MAE ravg:  2.63666 |val loss: 4.94876 |val loss ravg: 5.80619 |val MAE:  4.94876 |val MAE ravg:  5.80619 |
|epoch:  82 | lr: 0.001 |train loss: 2.41314 |train loss ravg: 2.61790 |train MAE:  2.41314 |train MAE ravg:  2.61790 |val loss: 5.34092 |val loss ravg: 5.74773 |val MAE:  5.34092 |val MAE ravg:  5.74773 |
|epoch:  83 | lr: 0.001 |train loss: 2.41281 |train loss ravg: 2.60127 |train MAE:  2.41281 |train MAE ravg:  2.60127 |val loss: 5.84425 |val loss ravg: 5.59395 |val MAE:  5.84425 |val MAE ravg:  5.59395 |
|epoch:  84 | lr: 0.001 |train loss: 2.54409 |train loss ravg: 2.58908 |train MAE:  2.54409 |train MAE ravg:  2.58908 |val loss: 5.16246 |val loss ravg: 5.53945 |val MAE:  5.16246 |val MAE ravg:  5.53945 |
|epoch:  85 | lr: 0.001 |train loss: 2.48494 |train loss ravg: 2.57198 |train MAE:  2.48494 |train MAE ravg:  2.57198 |val loss: 5.30304 |val loss ravg: 5.49944 |val MAE:  5.30304 |val MAE ravg:  5.49944 |
|epoch:  86 | lr: 0.001 |train loss: 2.60858 |train loss ravg: 2.56910 |train MAE:  2.60858 |train MAE ravg:  2.56910 |val loss: 6.72027 |val loss ravg: 5.58739 |val MAE:  6.72027 |val MAE ravg:  5.58739 |
|epoch:  87 | lr: 0.001 |train loss: 2.30170 |train loss ravg: 2.55356 |train MAE:  2.30170 |train MAE ravg:  2.55356 |val loss: 5.95482 |val loss ravg: 5.36258 |val MAE:  5.95482 |val MAE ravg:  5.36258 |
|epoch:  88 | lr: 0.001 |train loss: 2.40380 |train loss ravg: 2.53887 |train MAE:  2.40380 |train MAE ravg:  2.53887 |val loss: 6.11046 |val loss ravg: 5.31831 |val MAE:  6.11046 |val MAE ravg:  5.31831 |
|epoch:  89 | lr: 0.001 |train loss: 2.54549 |train loss ravg: 2.53043 |train MAE:  2.54549 |train MAE ravg:  2.53043 |val loss: 4.89722 |val loss ravg: 5.29802 |val MAE:  4.89722 |val MAE ravg:  5.29802 |
|epoch:  90 | lr: 0.001 |train loss: 2.22091 |train loss ravg: 2.50789 |train MAE:  2.22091 |train MAE ravg:  2.50789 |val loss: 7.68367 |val loss ravg: 5.44118 |val MAE:  7.68367 |val MAE ravg:  5.44118 |
|epoch:  91 | lr: 0.001 |train loss: 2.33508 |train loss ravg: 2.49454 |train MAE:  2.33508 |train MAE ravg:  2.49454 |val loss: 4.71422 |val loss ravg: 5.38456 |val MAE:  4.71422 |val MAE ravg:  5.38456 |
|epoch:  92 | lr: 0.001 |train loss: 2.34820 |train loss ravg: 2.48382 |train MAE:  2.34821 |train MAE ravg:  2.48382 |val loss: 5.45245 |val loss ravg: 5.39828 |val MAE:  5.45245 |val MAE ravg:  5.39828 |
|epoch:  93 | lr: 0.001 |train loss: 2.43410 |train loss ravg: 2.47377 |train MAE:  2.43410 |train MAE ravg:  2.47377 |val loss: 5.05102 |val loss ravg: 5.41677 |val MAE:  5.05102 |val MAE ravg:  5.41677 |
|epoch:  94 | lr: 0.001 |train loss: 2.28881 |train loss ravg: 2.45883 |train MAE:  2.28881 |train MAE ravg:  2.45883 |val loss: 4.83405 |val loss ravg: 5.40350 |val MAE:  4.83405 |val MAE ravg:  5.40350 |
|epoch:  95 | lr: 0.001 |train loss: 2.41118 |train loss ravg: 2.44891 |train MAE:  2.41119 |train MAE ravg:  2.44891 |val loss: 5.97732 |val loss ravg: 5.46466 |val MAE:  5.97732 |val MAE ravg:  5.46466 |
|epoch:  96 | lr: 0.001 |train loss: 2.44339 |train loss ravg: 2.44421 |train MAE:  2.44339 |train MAE ravg:  2.44421 |val loss: 5.56357 |val loss ravg: 5.48263 |val MAE:  5.56357 |val MAE ravg:  5.48263 |
|epoch:  97 | lr: 0.001 |train loss: 2.35183 |train loss ravg: 2.44024 |train MAE:  2.35183 |train MAE ravg:  2.44024 |val loss: 6.01976 |val loss ravg: 5.53874 |val MAE:  6.01976 |val MAE ravg:  5.53874 |
|epoch:  98 | lr: 0.001 |train loss: 2.26557 |train loss ravg: 2.42986 |train MAE:  2.26557 |train MAE ravg:  2.42987 |val loss: 5.73285 |val loss ravg: 5.58429 |val MAE:  5.73285 |val MAE ravg:  5.58429 |
|epoch:  99 | lr: 0.001 |train loss: 2.29907 |train loss ravg: 2.41867 |train MAE:  2.29907 |train MAE ravg:  2.41867 |val loss: 5.19329 |val loss ravg: 5.56994 |val MAE:  5.19329 |val MAE ravg:  5.56994 |
|epoch: 100 | lr: 0.001 |train loss: 2.28123 |train loss ravg: 2.39798 |train MAE:  2.28123 |train MAE ravg:  2.39798 |val loss: 4.96132 |val loss ravg: 5.57329 |val MAE:  4.96131 |val MAE ravg:  5.57329 |
|epoch: 101 | lr: 0.001 |train loss: 2.34803 |train loss ravg: 2.38710 |train MAE:  2.34804 |train MAE ravg:  2.38710 |val loss: 5.71253 |val loss ravg: 5.61147 |val MAE:  5.71253 |val MAE ravg:  5.61147 |
|epoch: 102 | lr: 0.001 |train loss: 2.26193 |train loss ravg: 2.37954 |train MAE:  2.26193 |train MAE ravg:  2.37954 |val loss: 5.54308 |val loss ravg: 5.62158 |val MAE:  5.54308 |val MAE ravg:  5.62158 |
|epoch: 103 | lr: 0.001 |train loss: 2.39596 |train loss ravg: 2.37870 |train MAE:  2.39596 |train MAE ravg:  2.37870 |val loss: 5.12756 |val loss ravg: 5.58575 |val MAE:  5.12757 |val MAE ravg:  5.58575 |
|epoch: 104 | lr: 0.001 |train loss: 2.34319 |train loss ravg: 2.36865 |train MAE:  2.34319 |train MAE ravg:  2.36865 |val loss: 7.04026 |val loss ravg: 5.67964 |val MAE:  7.04026 |val MAE ravg:  5.67964 |
|epoch: 105 | lr: 0.001 |train loss: 2.24162 |train loss ravg: 2.35648 |train MAE:  2.24162 |train MAE ravg:  2.35648 |val loss: 5.09030 |val loss ravg: 5.66900 |val MAE:  5.09030 |val MAE ravg:  5.66900 |
|epoch: 106 | lr: 0.001 |train loss: 2.30117 |train loss ravg: 2.34111 |train MAE:  2.30117 |train MAE ravg:  2.34111 |val loss: 5.18885 |val loss ravg: 5.59243 |val MAE:  5.18885 |val MAE ravg:  5.59243 |
|epoch: 107 | lr: 0.001 |train loss: 2.23928 |train loss ravg: 2.33799 |train MAE:  2.23928 |train MAE ravg:  2.33799 |val loss: 5.54458 |val loss ravg: 5.57192 |val MAE:  5.54458 |val MAE ravg:  5.57192 |
|epoch: 108 | lr: 0.001 |train loss: 2.27140 |train loss ravg: 2.33137 |train MAE:  2.27140 |train MAE ravg:  2.33137 |val loss: 5.10547 |val loss ravg: 5.52167 |val MAE:  5.10547 |val MAE ravg:  5.52167 |
